id,title,overview,genres,keywords,popularity,rating,original_language,poster
227968,Crô: O Filme,"Após herdar a fortuna de Tereza Cristina, Crodoalvo Valério, mais conhecido como “Crô”, está cansado da vida de milionário. Decidido a encontrar uma nova musa a quem possa dedicar sua vida, ele inicia uma busca pessoal que faz com que entreviste diversas peruas. Seu objetivo é encontrar aquela que seja melhor qualificada para que ele próprio possa servir como mordomo, assim como fez com sua antiga patroa. Entretanto, após muito avaliar, acaba percebendo que sua musa ideal é justamente aquela que jamais havia imaginado.",Comédia,,"0,3021","4,9",pt,/9UbOGLwfsBuSCg1fl67hoSeBtAZ.jpg
273427,Roberto Carlos a 300 Km por Hora,"Mecânico de carros de corridas, ambicionando tornar-se piloto, substitui um corredor traumatizado em acidente.",Aventura,,"0,302","5,5",pt,/ry4Z41LYQXoUxX2x7nJVVkiwved.jpg
847094,"Meninos da Vila, a Magia do Santos","Três grandes gerações passaram pelo Santos Futebol Clube: a de 1978, com Nilton Batata, Juari e João Paulo; a de 2002, com Elano, Robinho e Diego e a dos últimos anos, com Ganso e Neymar. Uma tradição de garotos jovens perpassa o clube, revelando grande craques.",Documentário,"futebol, santos","0,302",0,pt,/lCA7MTGmKGVCnLQIGDBH1yNroyS.jpg
373654,O Homem de Papel,"Carlos é um veterano jornalista que está triste por nunca haver passado de um simples repórter policial. Tudo parece mudar quando ele recebe uma denúncia anônima de um volumoso contrabando, que lhe rende boas matérias e impressiona seu chefe. Contudo, quando tudo parece estar bem, o informante desaparece.",Crime,,"0,3019",0,pt,/51RnTHqEliVOsRVhZTw9pDO3NcZ.jpg
695680,Emílio Santiago - O Melhor das Aquarelas,Músicas  •01 Abertura  •02 Flamboyant  •03 Coisas Da Paixão  •04 Desenho de Giz  •05 Papel Maché  •06 Dias de Lua  •07 Reciclar  •08 Perfume Siamês  •09 Vai E Vem  •10 Logo Agora  •11 Só Nos Resta Viver  •12 Eu Sei Que Vou Te Amar  •13 Essa Fase Do Amor  •14 Pelo Amor de Deus  •15 Tempestade Em Alto Mar  •16 Fato Consumado  •17 Mulher  •18 Tudo Que Se Quer [All I Ask of You]  •19 Tá Tudo Errado  •20 Lesões Corporais  •21 Cadê Juízo  •22 Verdade Chinesa  •23 Saigon  •24 Com a Perna No Mundo  •25 É  •26 O Que é O Que É  •27 Aquarela Do Brasil // Extra: Making Of,Música,samba,"0,3019",0,pt,/lFKOjkzczPmNfMaDecdvaGr5V7u.jpg
331976,O Viúvo Alegre,"O conde Danilo, um boa vida, fica viúvo na noite de núpcias, da maior acionista do Banco Real de Momóvia, a condessa Pompeia. Por gastar exageradamente a herança, o rei Anatolief manda uma representação diplomática ao Rio de Janeiro para convencê-lo a ser mais parcimonioso enquanto o visconde Cascata e o tenente Rataplan planejam uma trama diabólica contra o herdeiro que, a esta altura, promove um grande baile em sua mansão durante o carnaval. O rei, que detestava violência, aceita o golpe contra Danilo. A partir deste momento, a trama aumenta as situações confusas e hilariantes. (Cinemateca Brasileira)",Comédia,,"0,3018",0,pt,/lIaRwkbHb01AQkma42ETJzeLb1B.jpg
381725,Uma Loucura de Mulher,"Lúcia é casada com Gero, um homem prestes a se tornar governador. Porém, um vacilo do marido faz com que Lúcia escape para o Rio de Janeiro e redescubra a alegria de estar solteira. Agora, Gero precisa reconquistá-la para se eleger.","Romance, Comédia",,"0,3018","5,6",pt,/hr3vWfsiNo5BBW0Tv33cetMTq50.jpg
480541,Silêncio no Estúdio,"A vida da escritora, jornalista e apresentadora de TV Edna Savaget, que iniciou a carreira como repórter policial na Rádio Nacional no final da década de 1940 e comandou a TV entre as décadas de 1950 e 1980.",Documentário,,"0,3018",6,pt,/8AigpHnA4WDpIaCBJ9RSISiluIR.jpg
1016539,Amazônia sob Bolsonaro,Os desafios para manter a floresta em pé,Documentário,"floresta amazônica, bolsonaro","0,3018",0,pt,/8B6t9VDGStd14v83v2zMeRVJFOp.jpg
168115,O Corintiano,"Manuel (Mazzaropi) é um torcedor fanático do Corinthians. Barbeiro por profissão e obcecado pelo Timão, ele vive tendo problemas com os vizinhos e a família por conta de sua paixão descontrolada pela equipe.",Comédia,Mazzaropi,"0,3017","7,1",pt,/6m3Q4lzp6rPNQjr5rw1xY8ul56C.jpg
1086712,Midríase,O olho é a janela da alma? - Midríase é um filme que reflete sobre as primeiras descobertas da sexualidade e seu impacto na autopercepção de uma pessoa.,"Fantasia, Terror","lgbt, adolescente lgbt, narrativa experimental, cinema experimental, surrealismo experimental, filme experimental","0,3017",0,pt,/v0asdVOEXhBmJiRhSIxzJstiPqY.jpg
163314,Engenheiros do Hawaii - Acústico Novos Horizontes,"Novos Horizontes é um DVD ao vivo da banda de rock brasileira Engenheiros do Hawaii. Gravado no Citibank Hall de São Paulo, nos dias 30 e 31 de Maio de 2007 ...",Música,Pop Rock,"0,3016",0,pt,/A6pmNxBlc2RVOHEiZzcDYdmxRsj.jpg
544783,ANOITECER,Curta-Metragem sobre o anoitecer do dia.,,,"0,3016",0,pt,
669850,As Mulheres Que Dão Certo,"Duas histórias ambientadas no Rio de Janeiro. Em 'Crime e Castigo', rapaz que quer ser muito malandro acaba sendo confundido com homossexual. Em 'O Velhinho da Colombo', velho rico contrata detetive atrapalhado para seguir sua mulher.",Comédia,,"0,3016",0,pt,/ggICj4UmWDjE7Bf08yrvjC5G0vq.jpg
823367,Terra Brasil - Especial Paraty,"Acompanhe Anderson (biólogo) e Aruay (engenheiro agrônomo) descobrindo a natureza que faz parte da região de Paraty-RJ, com mais de 60 ilhas, golfinhos e sua flora especial.",Documentário,"ecologia, turismo","0,3016",10,pt,/mDwR1rFiXX4bEUTNCtPVYeMdru3.jpg
158921,Reflexões de um Liquidificador,"Um liquidificador conta sobre sua história, desde o dia em que tomou consciência de que existia até um triste acontecimento que mudou a rotina do casal da casa onde mora.","Comédia, Thriller",comédia de humor negro,"0,3015","7,9",pt,/wVIbeWPhyGJE5rGRbUWeLyNJ6JX.jpg
616661,Em Busca da Cerveja Perfeita,"O documentário surgiu a partir de uma pergunta: a cerveja perfeita existe? Para encontrar uma resposta, foram percorridos mais de 10 mil km ao redor do mundo. Uma viagem em busca do passado, do futuro e dos diferentes aromas, sabores, ingredientes e segredos que fazem da cerveja a bebida mais consumida do planeta.  Ao todo, 22 dos maiores especialistas do Brasil e do mundo, entre mestres cervejeiros, sommeliers, produtores de malte e lúpulo, entre outros, relatam a sua relação com a cerveja e o que, na opinião deles, a fez passar por tantos séculos e seguir como a bebida mais querida e desejada em todos os continentes.",Documentário,"beer, cerveja, lúpulo, malte, levedura, yeast","0,3015","6,8",pt,/sK5xllWNHnodiaRBXs37ya3v8gO.jpg
980061,Parem Aquele Pinheiro!,Um lenhador sai de casa para cortar um pinheiro para a sua árvore de natal. O que ele não esperava era que um dos pinheiros que decide cortar... Sai correndo!,"Animação, Comédia, Fantasia","antologia, animação por computador, filme independente, animação","0,3015",0,pt,/k1PdZYRHC9ge8TqtnY4VDHOesHG.jpg
82414,Proibido Proibir,Algo inesperado acontece quando um casal de namorados e o melhor amigo tentam ajudar uma paciente do Hospital Universitário a rever os filhos que não a visitam há muito tempo.,Drama,,"0,3014",6,pt,/ezugmR7ybSnsrXR05riySCLOZl2.jpg
1077705,Antes De Mais Um Dia,"Mariana luta para manter sua família unida após a morte de sua mãe. Sua irmã mais nova e seu pai estão lidando com a perda de formas diferentes, e o afastamento causado por este sofrimento pode trazer consequências irreparáveis.",Drama,"mãe, sofrimento, família, morto, curta-metragem","0,3014",0,pt,/clowEdTlbgLXiqrG6L3HUWfoglx.jpg
1166415,O Rochedo e a Estrela,O documentário aborda a história e expansão da comunidade judaica no Recife. Ressalta a importância dos “cristãos novos” (judeus batizados à força pelo governo português) e da luta de Maurício de Nassau pela liberdade religiosa.,Documentário,,"0,3014",0,pt,/7eoSv2YtB0N7IFiUJV0oJfBv8II.jpg
1248880,A Vida de Cada Um,A relação de um miliciano com a sua filha.,Drama,,"0,3013",0,pt,
1270676,Asa Branca: A Voz da Arena,"O longa “Asa Branca a Voz da Arena"" conta a história de um menino, nascido em família pobre, que viu no mundo da montaria uma oportunidade para mudar de vida. Numa viagem clandestina para os EUA, ele descobriu que poderia revolucionar o espetáculo da montaria no Brasil. De volta ao solo brasileiro, ele tomou as rédeas do seu destino e com muito trabalho ele mudou o jogo, tornando-se o locutor mais emblemático dos rodeios brasileiros, o pioneiro na arte de fazer da locução o momento alto do espetáculo.",Drama,,"0,3012",0,pt,
1357709,Imagine Dragons: Rock in Rio 2024,"Imagine Dragons retorna ao Rock in Rio 2024 trazendo sua inconfundível mistura de rock alternativo, pop e elementos eletrônicos para uma das apresentações mais aguardadas do festival. Com hits como ""Radioactive"", ""Believer"", ""Thunder"" e ""Demons"", a banda liderada por Dan Reynolds promete uma performance cheia de energia, emoção e participação ativa do público.",Música,,"0,3012",0,pt,/hv9OE88PeXQpdi9XImjezqxastr.jpg
1353649,Corrida de Ratos,"Em um mundo cada vez mais competitivo e exigente, o abandono escolar representa um grande obstáculo para aqueles que desejam ingressar no mercado de trabalho. Além das desvantagens evidentes, como a falta de qualificação, o abandono escolar também pode impactar negativamente o desenvolvimento pessoal, a renda e a estabilidade financeira desses jovens. Com o valor do trabalho subestimado, os trabalhadores são tratados como meras peças de uma engrenagem.",Documentário,corrida,"0,3011",0,pt,/raWnBg2NJvG6GS2gromv0gIc2wO.jpg
229687,"Jesus Cristo, Eu Estou Aqui","Dois coronéis rivais, Piragibe (Zé Trindade) e Lula (Colé), disputam as eleições para prefeito de Riacho Seco. Ambos marcam com o padre local, Pedro (Costinha), uma procissão para pedir chuvas, a melhor forma de obter votos na calorenta e seca cidade. No meio da acirrada eleição, a prostituta Zefa (Sonia Mamede) descobre uma misteriosa trama envolvendo ambos os coronéis, o que colocará Riacho Seco em polvorosa.  Comédia brasileira baseada na peça 'Zefa Entre os Homens', de Henrique Pongetti.",Comédia,,"0,301",0,pt,/3uFvw5nbxFoM7t58Hy8PQ1vPj8D.jpg
701419,Por onde anda Makunaíma?,"Com depoimentos em português, alemão, espanhol, macuxi e taurepang, o filme faz um resgate histórico e cultural daquele que é o personagem ficcional mais identificado com um certo jeito de ser brasileiro.",Documentário,,"0,3008",0,pt,/wsUTJV66vr1i2yhNbGNXBVQvRXV.jpg
533415,"Eduardo Galeano, Vagamundo",A trajetória do jornalista e escritor Eduardo Hughes Galeano na busca por seu lugar no mundo e sua fixação pelas coisas belas da vida. Sua história é contada através de grandes nomes como Ricardo Darín e Paulo José.,Documentário,,"0,3004",10,pt,/fHGz4nr1wF228MCxUQ4j941ZTVX.jpg
540242,"Roberta, a Gueixa do Sexo","A atraente Roberta casa com um milionário, proprietário de várias indústrias, 20 anos mais velho. Ao marido, que a entedia e desconhece seu passado, ela apresenta como prima uma jovem com quem mantém íntima amizade. Certo dia, com o esposo ausente em viagem de negócios, Roberta convida um grupo de pessoas para um fim de semana em sua casa de praia. Na festa que oferece, logo transformada em orgia, ela se entrega ao amor sucessivamente com sua amiga e com outros convidados. Retornando da viagem e enfurecido com a infidelidade de Roberta, o milionário a expulsa de casa juntamente com a falsa prima. As duas amantes vão para uma estrada pedir carona, até que para um luxuoso carro dirigido por outro capitalista, retornando Roberta a mesma trama.",,filme erótico,"0,3004",0,pt,/5keps01hBHcHyv53fVnPQDH3Ffi.jpg
373659,Essa Gatinha é Minha,A vida atribulada de dois ídolos da jovem guarda em meio ao agradável ritmo do iê-iê-iê contagiante. (Cinemateca Brasileira),"Comédia, Música",musical,"0,3003",0,pt,/kgwOT062DlHeg58EgXogvyy5olS.jpg
627114,Making of O Auto da Compadecida,"Os bastidores das filmagens de O Auto da Compadecida em Cabaceiras, na Paraíba.",Documentário,,"0,3003",0,pt,/as9VDTOavFL8Bc0lYGN0m0Lsota.jpg
1409788,MARCIANO,"O dia-a-dia de um estudante teatro, em uma universidade pública, e suas reflexões.",Documentário,"afro-brasileiro, nordeste brasileiro, identidade cultural, documentário poético, cinema brasileiro","0,3003",0,pt,/unvxE4DJLLCNZ5GJFK5Y1bP4Y9c.jpg
1121560,Borboletas da vida,"O documentário focaliza a experiência e o cotidiano de jovens homossexuais em contexto de camadas populares. Realizado no bairro de Austin, no município de Nova Iguaçu (Região Metropolitana do Rio de Janeiro), esboça um quadro das vivências do gênero, da sexualidade e da violência na periferia de um centro urbano brasileiro. São apresentadas, com densidade etnográfica, algumas das formas pelas quais esses sujeitos elaboram suas vidas, lidando com a discriminação em um meio social avesso à homossexualidade.",Documentário,"LGBT, Drag, epidemia de HIV/AIDS, cinema brasileiro","0,3002",10,pt,/z51SRknrfv1v26r2k03cZVLSq5p.jpg
173732,Bang Bang,"Um homem, envolvido em várias situações que não consegue controlar, serve de fio condutor para ação que se desenrola em torno de uma quadrilha maluca, composta de um bandido cego, surdo e mudo, cuja pistola dispara a esmo, outro bandido narcisista e um terceiro, a mãe de todos, que come o tempo todo.","Comédia, Fantasia, Crime",Comédia surreal e palhaçada,"0,2999","7,2",pt,/tTJIg8RdzyTJpQ1UoZeJtJSgafk.jpg
286994,"A Onda Traz, O Vento Leva","Rodrigo é surdo e trabalha numa equipadora instalando som em carros. O filme é uma jornada sensorial sobre um cotidiano marcado por ruídos, vibrações, incomunicabilidade, ambigüidade e dúvidas.",Documentário,,"0,2999",7,pt,/6JkZ3862F2wAFHZIN7zIZXXHQx0.jpg
1254647,Tributo: Laura Cardoso,"Da infância humilde em um tradicional bairro de São Paulo à entrada na televisão, Laura Cardoso se reencontra com a atriz Dira Paes e ganha depoimentos de diversos colegas.","Documentário, Cinema TV",,"0,2999",9,pt,/kQ31FHgEAEhwyOM29vYjJlzSmWg.jpg
766524,PEDRO,"Vitória e Pedro são grandes amigos, que desde a época do colégio sonham com um mundo menos agitado, em que as suas individualidades sejam percebidas e os seus ritmos de vida sejam legitimados. Pedro vai atrás desse mundo, mas, com isso, os planos dos dois amigos são interrompidos. Vitória, em sua solitude, encontra subterfúgios para superar a ausência do melhor amigo e viver momentos que já não podem mais existir entre eles.",Drama,"Rio de Janeiro, nostalgia, amigos","0,2998",0,pt,/xn08WsKeDQjLMynKRmKjp2q2p1q.jpg
864574,Uma Cidade Chamada Tiradentes,"O documentário traça um panorama do Distrito de Cidade Tiradentes, um dos maiores conjuntos habitacionais da América Latina, e de seus habitantes.",Documentário,"arquitetura, urbanismo","0,2998",0,pt,/fE3eO1Bhr11JUgPz4AWU5Empi3X.jpg
1217988,Anseio,As ansiedades de um garoto tentando entrar em uma faculdade boa.,Drama,"ansiedade, adolescente","0,2998",0,pt,/rEGi4rGVJakv8bhy3BnxHFNeJGG.jpg
172519,O Trapalhão na Ilha do Tesouro,"Os pescadores Zé Cação e Lula descobrem a muamba de uma quadrilha de contrabandistas e passam a ser perseguidos por eles. No encalço dos bandidos também está o agente federal Carlos , apaixonado pela jovem Diana, dos quais os pescadores se tornam companheiros. Tudo se desenrola na Pensão dos Pescadores, onde chega o pirata Long John Silver, em busca do mapa de um tesouro escondido numa ilha próxima. O mapa, dividido em duas partes, torna-se objeto de perseguições, sendo trocado de mãos ao longo do filme e conduzindo todos até a ilha.","Aventura, Comédia, Família",pirata,"0,2997","5,6",pt,/cR9tU9Y2TL7yjf7WRzNtA2ekpSf.jpg
472442,Um Edifício Chamado 200,"Alfredo Gamela é um carioca de 20 anos, que vive num pequeno apartamento num edificio treme-treme de Copacabana com sua amante Karla e, embora não tenha dinheiro, gosta de aparentar que é rico. Eles estão há dois dias sem comer, quando a situação se agrava com o aparecimento de Ana, ex-amante de Gamela, em busca de ajuda. As mulheres descobrem que Gamela vive num mundo de mentira, mas ele supera as dificuldades momentâneas vendendo seus últimos pertences. Karla e Ana saem para comprar alimentos e Gamela fica preenchendo seu cartão de Loteria Esportiva.",Comédia,,"0,2996",0,pt,/epMV6GHkgqReSiIHgoE5PtEPzZh.jpg
299800,A Luneta do Tempo,"No sertão, Lampião e Maria Bonita brilham nesse filme repleto de personagens fictícios que vivem amores e aventuras numa fantasia de circo ao som de Alceu Valença.","Drama, Música",,"0,2995","7,1",pt,/gl1Dw9IHNotcblyraZSoecn7kGu.jpg
1385583,I Believe,"I Believe é um espetáculo de dança que nos transporta para um universo mágico e reflexivo, onde fadas, seres místicos, guardam a natureza e dedicam-se a proteger o equilíbrio da vida na terra. Esses seres simbolizam a pureza e a força do meio-ambiente em perfeita comunhão com as florestas, rios e montanhas, mantendo a beleza e saúde do planeta. No entanto, essa harmonia é ameaçada pela crescente ganancia do ser humano, que cego pelo poder e desejo de riqueza, explora os recursos naturais.","Música, Drama","dança, fada, natureza","0,2995",0,pt,/otAvZv45ihWBz4lVUWVscLTyA42.jpg
187936,Cabaret Mineiro,"Durante uma viagem de trem pelo norte de Minas, o aventureiro Paixão conhece Salinas, por quem se apaixona à primeira vista. Os dois se amam na cabine leito e, de manhã, ao acordar, ele percebe que ela não está mais lá. Paixão irá viver as mais diversas aventuras amorosas, enquanto sonha com a amada que desapareceu de sua vida.","Drama, Música",,"0,2993",4,pt,/sJUVJ5cZ8Kaw6W5DFveDRMNigF1.jpg
338921,O Santo Milagroso,"Quando sua irmã se interessa pelo sacristão da igreja católica, pastor procura o padre, seu rival na disputa da liderança espiritual da cidade, e tenta impedir o namoro, criando uma série de confusões.",Comédia,,"0,2993",5,pt,/zOFjsmfjMJv7WNjyXlPnEyodBYP.jpg
412674,Por Um Corpo de Mulher,"Fotógrafo de moda se envolve com todas as modelos com quem trabalha. Com o assassinato de algumas moças fotografadas por ele, entram em cena um ponderado investigador e um brutal assistente. A revelação do culpado é surpreendente para todos.",Crime,,"0,2993",0,pt,
1250725,"Alô, alô Amazônia","Um retrato da vida às margens do rio Amazonas, encapsulado em mensagens de todos os tipos: anúncios de casamento, convites, felicitações de aniversário, mensagens de amor ou de dívidas não pagas...",Documentário,,"0,2992",0,pt,
1278026,O Caboclo,"Após Sara, uma jovem curiosa, encontrar um livro um tanto que suspeito, mal imaginava que o seu destino não estaria completamente em suas mãos. Qual será o futuro de Sara?","Mistério, Aventura, Fantasia","Uma Aventura MISTA, Suspense, Livro, Aventura, CurtameTragem, Mistélio","0,2992",0,pt,/68F7pHPQzU3Ew8PS8uLUG1i3dxF.jpg
1418077,Conexão com o Mal (Evil Connection),"Jaiane é uma mãe solo e professora do ensino fundamental. Apesar de trabalhar com a educação de crianças, ela não tem tempo suficiente para educar sua própria filha, Acácia, uma criança solitária que passa a maior parte do tempo na internet. Jaiane descobre que alguém envia jogos e vídeos nocivos para sua filha e começa uma investigação que a levará a se deparar com algo terrível.",Terror,"Internet, terror, horror, inteligênia artificial","0,2992",0,pt,/6eqiu9gn3g7MbAoBN2qmYr1dfRV.jpg
120095,Carmo,"Marco é um cadeirante contrabandista que está viajando pela América do Sul a fim de vender mercadorias. Ele conhece Maria do Carmo, uma bela mulher de temperamento forte que não suporta mais a vida que leva. Eles decidem partir juntos em uma viagem pelo coração da América do Sul – Brasil, Bolívia e Paraguai. Quando tudo ia bem, eles são rendidos por dois bandidos que os assaltam mudando o curso de sua aventura.","Aventura, Drama, Romance",,"0,2991",5,pt,/5hicwl8uCoeBSREgnYmYqWFamLE.jpg
632032,Além do que se vê,"Lançado em 2004, este documentário mostra os bastidores do processo de gravação da banda Brasileira, Los Hermanos. no filme é possível seguir a banda durante a gravação de seu 3º álbum de estúdio, “Ventura” (lançado em 2003), e presenciar fatos curiosos, como o processo de batismo da faixa “Último Romance”.",Documentário,"los hermanos, documentário musical, música popular brasileira (mpb)","0,299",10,pt,
348438,O Corpo,"O excêntrico Xavier vive uma relação tranquila com suas duas esposas, Carmen e Beatriz. A harmonia da casa é quebrada quando as mulheres descobrem o envolvimento do marido com uma terceira pessoa, a stripper Monique.",Comédia,,"0,2989",7,pt,/w5zztn6Y8wIRJgmmgj6RY8L8pSb.jpg
826802,Carentena,"Meio a uma pandemia, Jorge é um jovem introspectivo que não conversa com muitas pessoas além da sua namorada Luiza. Enquanto todos estão isolados em quarentena, ambos buscam uma saúde mental mais equilibrada neste momento tão carente para todos.","Ficção científica, Romance","inteligência artificial (a.i.), romance, carentena","0,2989",10,pt,/cpJHuQMVEhC3qwNBjCCYmiZ5sFB.jpg
1296235,Eliezer Batista - O Engenheiro do Brasil,"Eliezer Batista – O Engenheiro do Brasil é um documentário sobre a vida de Eliezer Batista, ex-presidente da Companhia Vale do Rio Doce, duas vezes Ministro de Estado e um dos mais influentes personagens do Brasil moderno. O filme traduz o pensamento e o sentimento de um homem visionário e suas realizações no Brasil e no mundo.",Documentário,,"0,2988",0,pt,/pSM7tsNCam4ZcejpIshi3lNfDDm.jpg
256180,As Taradas Atacam,"Cinco episódios que giram em torno de um locutor, que anuncia o início de mais um barulho na cidade. O programa relata as safadezas que assolam o Rio de Janeiro e as histórias picantes ocorridas na Cidade Maravilhosa.",Comédia,,"0,2987","5,5",pt,/fVDEdm4AhXI1D70pfKK8VuMuJtq.jpg
1300664,Testemunha,"Somos conduzidos pela perturbadora jornada de Michelle, que após testemunhar um suicídio, se vê assombrada pelos espíritos do trágico incidente.","Mistério, Thriller",são paulo,"0,2985",0,pt,/qF0PnPPFk6sLBZTFRm47FXaZeue.jpg
531301,Você Não Sabe Quem Eu Sou,"Nasi sempre foi um cara controverso. Desde seus tempos de Ira! no início dos anos 1980, seu nome figura entre os mais talentosos e também mais encrenqueiros da cena brasileira.","Documentário, Música","rock 'n' roll, músico, banda de rock","0,2983",6,pt,/xcMQHJMw8wfnarQOhDUwuuiYoQ4.jpg
634368,As Aventuras de Fujiwara Manchester: O Filme,"Fujiwara Manchester é um piloto e aventureiro intergalático do século XXIII, com a sua nave Cara-de-Cavalo, ele precisa recuperar um poderoso artefato cobiçado por um perigoso vilão e pelo governo por conta de seu poder de destruição.","Animação, Aventura, Família, Ficção científica",,"0,2983",7,pt,/4qDfyJ9BucztiShYjZLszxsILj5.jpg
974049,Além da Lenda - O Filme,"Uma vez por ano, a cada Dia do Saci, 31 de Outubro, também conhecido como Dia das Bruxas, é revelado o livro sagrado que reúne todas as lendas do Brasil. Mas nessa data, outros seres místicos internacionais pretendem roubar o livro e as lendas.","Animação, Família",,"0,2983",0,pt,/mV7o1s7q60nIAAqPHo0rHzAFyy5.jpg
280801,O Doce Esporte do Sexo,"A comédia é dividida em cinco episódios protagonizados por Chico Anysio. Em cada história, diferentes personagens se envolvem em situações inusitadas, todas envolvendo sensualidade e erotismo.","Comédia, Romance",,"0,2982",5,pt,/iFgfeKWw3g8v2IGowKmg7lvJ0sr.jpg
458831,Ascensão e Queda de um Paquera,"Alberto Lobo é um jovem inconsequente que mora em São Paulo e só pensa em ""paquerar"". Seu pai fica contrariado e o envia ao Rio de Janeiro, para que passe uns dias com o antigo amigo dele Dr. François, acadêmico, ginecologista e diretor de maternidade. François mora sozinho em seu apartamento respeitável com a empregada Doralina e Alberto se aproveita para levar mulheres e realizar festas barulhentas, envolvendo-o e a empregada em suas ""armações"" e brincadeiras. Durante suas paqueras, Alberto conhece na praia as ""moças de família"" Cláudia e Renata e as atrai para o apartamento dizendo ser um produtor teatral em busca de atrizes para uma peça. E que François é o diretor. Depois de muita confusão, Alberto percebe que se apaixonara por Cláudia mas a moça descobre suas mentiras e não quer mais nada com ele.",Comédia,,"0,2981",0,pt,/ecFYinhPN3lNw0HhU5Uu742FAPN.jpg
1188577,"Noite e Dia - Lima Barreto, Obra & Vida","A trajetória do escritor, cronista e jornalista Afonso Henriques de Lima Barreto (1881-1922), uma das figuras centrais da literatura brasileira. O filme mescla material de arquivo, entrevistas e cenas ficcionais a partir do universo estético do escritor.","Documentário, Drama",,"0,2981",10,pt,/bdG0BUdJtbYdJrhjBOkXwslvcoE.jpg
1180613,O Sonho Continua,"Aos 70 anos, Edmundo Lacerda realiza o sonho de dirigir um filme. Nesse documentário conhecemos a história de como esse sonho nasceu, sobreviveu ao passar do tempo, conquistou tantos prêmios e segue inspirando muitos outros.",Documentário,"Vitória da conquista, Edmundo Lacerda, UESB","0,298",0,pt,/tLUzINMdYBcJ4PS5Heh4uoSnjyI.jpg
494491,Não se Aceitam Devoluções,"Juca Valente ( Leandro Hassum), é um sedutor descompromissado. Um dia, Brenda, sua ex-namorada americana, abandona a pequena Emma, ainda bebê, com ele. Desesperado, Juca viaja para os Estados Unidos atrás de Brenda com a esperança de lhe devolver a criança. Seu plano não dá certo e ele fica por lá, trabalhando como dublê. Quando a menina faz seis anos, a mãe reaparece para pedir a guarda da criança.",Comédia,refazer,"0,2979","6,5",pt,/2I7tRFLss54Kjyq9p0gPf74lXXo.jpg
716978,Thiago Ventura: POKAS,"Nesse especial sem filtros, Thiago Ventura faz piada sobre a vida na quebrada, questões sociais e muito mais, mostrando que ações falam mais do que palavras.",Comédia,comédia stand-up,"0,2979","6,947",pt,/nAc2hBnkqpssxzTDVP4P3Hcmucj.jpg
129715,Vida de Menina,"Vida de menina é baseado no diário de Helena Morley, que viveu em Diamantina, Minas Gerais, após a abolição da escravatura. Helena Morley é uma adolescente que conta o seu cotidiano num diário que chamou a atenção de grandes escritores.","Drama, História",Diretora de Mulher,"0,2978","6,8",pt,/epAWvmAoF2oWqttfo7bY5LvocNb.jpg
445776,No Coração dos Deuses,"Um grupo de aventureiros parte em busca do tesouro dos martírios, seguindo o roteiro de um mapa recém-descoberto, datado do século XVII. No meio da viagem, terminam indo parar no tempo dos bandeirantes, onde encontram índios, invasores e a Bandeira de Fernão Dias.",Aventura,,"0,2978","2,5",pt,/yUer9W6oIYF8j4YdSod5IYemZ3W.jpg
1164493,"Meu rádio, minha vida","Imbilino é um caipira solteirão, solitário e que tem uma vida simples, vive numa modesta casa de fazenda e sua maior paixão é um rádio antigo o qual é sua companhia. Certo dia, seu rádio estraga e ele vai até a cidade pra consertar e se depara com situações inusitadas.",Comédia,independente,"0,2978",7,pt,/vaUyXPI982HU3NQoPUqjbLgGB6I.jpg
232524,Portugal... Minha Saudade,"Sabino, português de nascimento, radicado no Brasil desde criança, tem um irmão gêmeo residente em Lisboa, que escreve convidando-o a ir a Portugal. Sabino, muito pobre, vive na casa de um filho casado, de favor, mas esconde essa situação do irmão e vai levando sua vidinha em companhia da mulher, vendendo frutas em um carrinho nas ruas de São Paulo. Seu jeito simples e suas maneiras de homem sem instrução, irritam Dona Pacheca, sogra de seu filho, que também mora na casa. Os dois têm constantes atritos, o que, com o tempo, cria uma situação insustentável. O filho, aconselhado pela mulher e pela sogra, interna seu pai em um asilo. Agostinho, o irmão de Sabino, chega inesperadamente e não se conformando com o internamento leva-o para Lisboa. Mas a saudade de tudo o que tinha aqui, inclusive de sua netinha, faz com que Sabino retorne ao lar.",Comédia,Mazzaropi,"0,2976","6,7",pt,/hvz6PW5TotlI1KrCPVX28fkosnf.jpg
762769,Transe,"Luisa é uma jovem atriz que vive com seu namorado, o músico Ravel. Ela conhece Johnny, um espírito livre, e os três vivem um relacionamento baseado no amor livre quando um perigo iminente ameaça colocar o futuro de todos em risco.",Drama,,"0,2976",0,pt,/s00gbsubLdYv01OXs1AdPUrNhV8.jpg
