original_id,title,user_input,precision_at_k,recall_at_k,mrr,ndcg,binary_genre_similarity,proportional_genre_similarity,top_k_ids,top_k_titles
808341,Um quarto solitário: Um dia de conto com o garoto,"Quero encontrar um drama que fale sobre quarto, o sol sem sol, algo que envolva um dia-a-dia de um garoto em uma época pandêmica pode ser bom ou ruim? enoque mitome irá responder isso da melhor forma possível em seu quarto por um dia.",1.000000,1.000000,0.500000,0.630930,0.800000,0.500000,"1274798,808341,438602,1072489,694194","A Culpa é do Sol,Um quarto solitário: Um dia de conto com o garoto,Lamparina da Aurora,As Belas Cores do Nascer do Sol,Uma Carta Alienígena"
1248205,Onde está minha mente?,"Quero encontrar um ação que fale sobre fight club, algo que envolva esquete inspirada no filme clube da luta.",1.000000,1.000000,1.000000,1.000000,0.250000,0.250000,"1248205,1192255,1217103,1217630,1429782","Onde está minha mente?,IKÚ,ROTA,A Força do Gigante,Noúres"
900553,Somoro: O Filme,"Quero encontrar um terror que fale sobre oficial militar, algo que envolva um grupo de militares está tentando derrubar um monstro que está perambulando pela cidade de lagarto.",1.000000,1.000000,1.000000,1.000000,1.000000,0.533333,"900553,879163,1097175,1202791,369144","Somoro: O Filme,Peçanha Contra o Animal,Grande Sertão,APOTEOSE 85,O Monstro Legume do Espaço"
1211545,Tooth,"Quero encontrar um drama que fale sobre casa, doce, algo que envolva ana trabalha como diarista e é a única provedora do lar em que vive com os dois filhos e a neta.  a rotina pós trabalho dela é afetada quando quebra um dente.",1.000000,1.000000,1.000000,1.000000,0.500000,0.500000,"1211545,1315843,522168,931911,823140","Tooth,Mamãe Saiu de Férias,Mulheres Alteradas,Correspondência,Dente Por Dente"
71685,Xuxinha e Guto Contra os Monstros do Espaço,"Quero encontrar um família que fale sobre ação ao vivo e animação, algo que envolva com a ajuda de xuxinha, sua anjinha da guarda, guto, um menino de 7 anos, enfrenta terríveis monstros comedores de lixo de um planeta chamado xyz, que fica numa galáxia distante da nossa.",1.000000,1.000000,1.000000,1.000000,0.750000,0.625000,"71685,1190754,466795,240875,1393578","Xuxinha e Guto Contra os Monstros do Espaço,Gerenciador do Universo,Mãe dos Monstros,Garoto Cósmico,The Evil Dad: O Papai do Mal"
788038,Oráculo,"Quero encontrar um mistério que fale sobre ilha, ponte, algo que envolva os espaços são seis: um rochedo, uma montanha, a areia desenhada pelas ondas, o quebra-mar de uma praia do outro lado do oceano, a passarela sob uma ponte que liga uma ilha ao continente, o quarto de .",1.000000,1.000000,1.000000,1.000000,0.250000,0.250000,"788038,1385242,195519,609101,168109","Oráculo,Ponte Hercílio Luz: Patrimônio da Humanidade,A Ilha,As Aventuras de Robinson Crusoé,Videogibi: A Ilha Misteriosa"
72707,A Mulher do Meu Amigo,"Quero encontrar um comédia que fale sobre , algo que envolva thales é um homem bem-sucedido que enfrenta uma crise na carreira.",1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,"72707,1034334,386020,522168,1199425","A Mulher do Meu Amigo,Rir Para Não Chorar,Um Homem Sério,Mulheres Alteradas,Stand Up - Minha Vida é Uma Piada"
1363600,O Assassino,"Quero encontrar um terror que fale sobre crime, assassinato político, algo que envolva um assassino brutal, condenado por seus crimes, escapa da prisão e começa uma caçada implacável para eliminar todos que o julgaram.",1.000000,1.000000,1.000000,1.000000,1.000000,0.533333,"1363600,718771,795899,536797,160745","O Assassino,O Salário da Morte,Cena do Crime,Na Mira do Assassino,Porto dos Mortos"
261450,Engraçadinha,"Quero encontrar um  que fale sobre , algo que envolva engraçadinha é uma adolescente atraente, com quem todo homem quer se envolver, exceto o seu primo sílvio, o único homem que ela ama. no dia do noivado de sílvio, ela o seduz e acaba ficando grávida.",1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,"261450,571229,756073,348116,1262684","Engraçadinha,Alguém,B Não é de Biscoito,Aspirantes,Meninas Não Choram"
298386,Made in China,"Quero encontrar um comédia que fale sobre , algo que envolva vendedora na casa são jorge, a loja de brinquedos de seu nazir (otávio augusto), que fica na saara, francis (regina casé) decide investigar como os recém-chegados chineses da loja casa do dragão vende.",1.000000,1.000000,1.000000,1.000000,0.800000,0.800000,"298386,40860,440704,374514,258524","Made in China,O Cheiro do Ralo,Um Soutien Para o Papai,Pinguinho de Gente,O Mágico e o Delegado"
764374,O Som Alucinante,"Quero encontrar um documentário que fale sobre , algo que envolva documentário sobre a mpb.",1.000000,1.000000,0.200000,0.386853,0.600000,0.400000,"636682,1338488,1338582,448319,764374","Eu Sinto Muito,2024: Uma Odisséia na Unijorge,O Estupro,Sangue Marginal,O Som Alucinante"
1187480,Hiato,"Quero encontrar um documentário que fale sobre documentário ambiental, documentário, algo que envolva stream of consciousness awakened by the shots of an inauspicious summer. fluxo de consciência despertado pelos registros de um verão pouco auspicioso.",1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,"1187480,1359383,1174086,829810,1351137","Hiato,Habitantes do Arroio,A Coberta D'Alma,Mr. Dreamer,tenho olhado bastante pras coisas"
613660,Casa do Povo,"Quero encontrar um documentário que fale sobre estádio, estádio de futebol, algo que envolva a arena corinthians foi construída no bairro paulistano de itaquera, aproximando as estruturas do clube de um grande reduto da sua torcida.",1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,"613660,254882,1091724,371835,151865","Casa do Povo,Pulmão da Arquibancada,Futebol,Brasil Verdade,Soberano 2: A Histórica Conquista do Mundial de 2005"
605331,Aquele Casal,"Quero encontrar um drama que fale sobre , algo que envolva depois de ser vítima de um violento ataque homofóbico, marco e luciano tentam superar o trauma e seguir em frente.",1.000000,1.000000,1.000000,1.000000,0.800000,0.800000,"605331,1204664,1397304,236310,156180","Aquele Casal,Bixas Pretas: Entre o Amor e Afetos,Trópico de Leão,Mar de Rosas,Amor?"
785085,Salto 15,"Quero encontrar um comédia que fale sobre abuso sexual, lixo, algo que envolva após diversos abusos na empresa, uma funcionária resolve acertar as contas em grande estilo.",1.000000,1.000000,1.000000,1.000000,0.750000,0.500000,"785085,1205953,1150879,441732,283716","Salto 15,Pesadelo Sexual de um Virgem,As Mulheres do Sexo Violento,Alô!?,Vadias do Sexo Sangrento"
1262917,A Última Vanguarda,"Quero encontrar um documentário que fale sobre brasil, salvador de bahia, algo que envolva há 70 anos, uma gestão visionária em educação e cultura como estratégia política de divulgação e desenvolvimento da bahia, fez surgir uma vanguarda artística que impacta a cultura brasileira até hoje.",1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,"1262917,826630,230936,408066,1002427","A Última Vanguarda,Um Documentário Brasileiro,És tu Brasil,Dramática Popular,Documentário Brasil Tupinambá"
547725,Águas Profundas,"Quero encontrar um terror que fale sobre curta -metragem, psicólogo, algo que envolva a memória de seu pai ainda assombra olivia depois de meses de sua morte.",1.000000,1.000000,1.000000,1.000000,0.800000,0.700000,"547725,1384354,379316,1276377,1219375","Águas Profundas,Olhe Para Mim,O Caseiro,Fogos em mim,O Corvo da Morte"
1095287,REBECCA,"Quero encontrar um drama que fale sobre problemas familiares, maioridade tardia, algo que envolva apenas a vida de uma jovem adulta dissociada por uma infância confusa e manipulada.",1.000000,1.000000,1.000000,1.000000,0.600000,0.600000,"1095287,761987,807459,1462822,1213277","REBECCA,@morte,Menino Azul,DEATH SENTENCE: LUCIDITY,Criança Enjaulada"
1131793,Onde Está Ju?,"Quero encontrar um documentário que fale sobre mockumentary, documentário, algo que envolva após o desaparecimento de ju durante uma calourada, amigos, colegas e professores se reúnem para dar suas hipóteses sobre onde estaria ju.",1.000000,1.000000,0.333333,0.500000,0.400000,0.300000,"1195607,636682,1131793,1258027,1385687","doc.mp4,Eu Sinto Muito,Onde Está Ju?,Entretempos Entremeios,[Projeto sem Título]"
668591,Anaconda 5 - Mistério Resolvido,"Quero encontrar um aventura que fale sobre , algo que envolva dr.",0.000000,0.000000,0.000000,0.000000,0.200000,0.100000,"667143,1325808,948092,1187745,1312855","O Lodo,O Médico e a Propriedade,A Macabra Biblioteca do Dr. Lucchetti,Ressignificar,Por Você"
1046908,Fio Após Fio,"Quero encontrar um fantasia que fale sobre fada, conto de fadas, algo que envolva as fadas, gloxínia e nemésia tecem um manto, mas, apenas uma haverá de vestir.",1.000000,1.000000,1.000000,1.000000,1.000000,0.600000,"1046908,409317,84756,1309655,84751","Fio Após Fio,É Fada!,Xuxa e os Duendes 2: No Caminho das Fadas,Pindorama,Xuxa e os Duendes"
1194189,Feminino e Barulho,"Quero encontrar um documentário que fale sobre feminismo, mulheres, algo que envolva o cinema pernambucano é considerado um dos quadros mais complexos do cinema brasileiro, principalmente por sua potência e seu estilo criativo.",1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,"1194189,1063272,605322,1030654,508962","Feminino e Barulho,Papel de Parede,A Mulher da Luz Própria,Luzes Mulheres Ação,Mulheres de Cinema"
265821,Gente Fina é Outra Coisa,"Quero encontrar um comédia que fale sobre , algo que envolva tadeu sai do nordeste para o rio de janeiro a fim de tentar a sorte. sua aparência e educação garantem sempre um bom trabalho.",1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,"265821,1436369,735838,521344,1034334","Gente Fina é Outra Coisa,O Cobrador de Fraque,Os Espetaculares,Cia. de Comédia Os Melhores do Mundo - Dingou Béus,Rir Para Não Chorar"
1078570,O Mistério Daquela Piscina,"Quero encontrar um mistério que fale sobre piscina, curta -metragem, algo que envolva maurício se hospeda em uma pousada onde descobre que existe uma história sombria envolvendo aquela piscina ali e percebe que enquanto conversa com camila, o estalajadeiro está à espreita ao seu redor,.",1.000000,1.000000,1.000000,1.000000,0.400000,0.400000,"1078570,462755,1158609,1033345,788032","O Mistério Daquela Piscina,Piscina,KURE,Fim de Semana no Paraíso Selvagem,Subterrânea"
1184359,TEMPO,"Quero encontrar um drama que fale sobre tempo, tempo, algo que envolva o tempo rege nossas vidas a todo momento. ele transcende, transforma e modifica, faz pulsar amor, dor e alegrias. mas será que é possível controlar o tempo ou seria ele o senhor de todas as regras?",1.000000,1.000000,1.000000,1.000000,0.800000,0.500000,"1184359,1219578,1442689,1179628,1178238","TEMPO,A Hora,Tempo O Curta.,Devir,O Tempo Não Pára"
597107,Sem Seu Sangue,"Quero encontrar um drama que fale sobre , algo que envolva a vida para a introspectiva silvia parece fazer mais sentido após conhecer artur, skatista e poeta nas horas vagas. os dois mergulham em uma convivência intensa, interrompida por um grave acidente.",1.000000,1.000000,1.000000,1.000000,1.000000,0.466667,"597107,1391382,1309743,1391904,1276377","Sem Seu Sangue,A Armadilha,Emaranhado,Ecos Do Silêncio,Fogos em mim"
1082958,Noites em Claro,"Quero encontrar um terror que fale sobre favela, cinema brasileiro, algo que envolva carlos, um entregador de comida, precisa lidar com o aterrorizante toque de recolher imposto pela polícia em sua comunidade enquanto tenta lidar com a presença de uma entidade sobrenatural.",1.000000,1.000000,1.000000,1.000000,0.600000,0.600000,"1082958,454495,1255312,506464,604280","Noites em Claro,Horror no Cinema Nacional,Fitas Proibidas - Antologia do Terror,O Doutrinador,Histórias Estranhas"
1217785,Epifania,"Quero encontrar um drama que fale sobre música, jornada, algo que envolva um jovem divide com o público uma breve jornada de sua juventude e mostra o que o motiva a crescer dentro da arte.",1.000000,1.000000,1.000000,1.000000,1.000000,0.625000,"1217785,1258027,956042,1401152,1340900","Epifania,Entretempos Entremeios,Art,CORRES,coexistêncIA"
593640,Fotografação,"Quero encontrar um documentário que fale sobre , algo que envolva percorrendo a história da fotografia brasileira, o filme discute o impacto dos avanços tecnológicos sobre a profissão.",1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,"593640,826630,699646,259677,231238","Fotografação,Um Documentário Brasileiro,SNAP - A fotografia de Haruo Kaneko,Iluminados,A Morte de Narciso"
81941,Sai da Frente,"Quero encontrar um comédia que fale sobre mazzaropi, algo que envolva isidoro é dono de um caminhãozinho, cujo apelido é anastácio. seu principal amigo é um cão chamado coronel, interpretado pelo cão duque, famoso astro da vera cruz.",1.000000,1.000000,1.000000,1.000000,0.800000,0.800000,"81941,75210,232498,459670,879163","Sai da Frente,A Carrocinha,Mazzaropi - O Cineasta das Platéias,Turma da Mônica: Laços,Peçanha Contra o Animal"
146538,O Cavaleiro Didi e a Princesa Lili,"Quero encontrar um família que fale sobre , algo que envolva didi (renato aragão) é o cavalariço do rei lindolfo (werner schünemann), monarca da landnóvia, de quem é também amigo de infância e conselheiro.",1.000000,1.000000,1.000000,1.000000,0.600000,0.500000,"146538,243463,157366,50370,88697","O Cavaleiro Didi e a Princesa Lili,Didi o Caçador de Tesouros,Contra Todos,Guerra de Canudos,O Casamento dos Trapalhões"
1312710,Depois dos Gigantes de Ferro,"Quero encontrar um documentário que fale sobre docudrama, experimental, algo que envolva com a poesia de um caranguejo o processo de ""revitalização"" (engorda) da orla de matinhos (pr) é retratado com fotos e filmagens experimentais que leva o pensamento, além das críticas e políticas, par.",1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,"1312710,1258027,1351137,423303,1174086","Depois dos Gigantes de Ferro,Entretempos Entremeios,tenho olhado bastante pras coisas,O Jardim das Aflições,A Coberta D'Alma"
67199,Vida Sobre Rodas,"Quero encontrar um documentário que fale sobre , algo que envolva a trajetória das últimas décadas do skate no brasil, seu vertiginoso crescimento e desenvolvimento técnico pela ótica de quem participou de toda essa revolução, através das histórias e manobras dos qu.",1.000000,1.000000,1.000000,1.000000,0.800000,0.800000,"67199,1033357,1060238,1138113,230936","Vida Sobre Rodas,O Skate Me Levou,São Bernoia,Marina Skatepark,És tu Brasil"
1393198,Spinner,"Quero encontrar um ficção científica que fale sobre , algo que envolva uma jovem que perdeu a mãe vive com seu pai enlutado - e o peso dessa ausência familiar.",1.000000,1.000000,1.000000,1.000000,0.200000,0.200000,"1393198,441730,633283,1307903,438602","Spinner,Fica Comigo,Ambiente Familiar,Pequenas Criaturas,Lamparina da Aurora"
1359483,Ainda Não É Amanhã,"Quero encontrar um drama que fale sobre gravidez não planejada, cinema brasileiro, algo que envolva janaína é uma jovem de dezoito anos que mora com a mãe e a avó em um conjunto habitacional na periferia do recife.",1.000000,1.000000,1.000000,1.000000,0.800000,0.800000,"1359483,539042,555305,651907,712745","Ainda Não É Amanhã,Deslembro,Filme Ensaio,Pureza,Âmago"
1264477,Uma Noite Bicheira,"Quero encontrar um comédia que fale sobre conto estranho, cinema brasileiro, algo que envolva três amigos e um quarto (a câmera), andam pela sua cidade procurando o que fazer em uma noite atípica e esquisita.",1.000000,1.000000,1.000000,1.000000,0.800000,0.800000,"1264477,1353224,809426,398488,110262","Uma Noite Bicheira,Arraial Amebairro,Cômicos... + Cômicos...,Cinema Novo,Podecrer!"
1340235,Só Uma Amiga,"Quero encontrar um comédia que fale sobre esposa ciumenta, problemas de relacionamento, algo que envolva um casal começa a sofrer problemas no relacionamento por conta da relação misteriosa que o marido possuí com uma colega de trabalho.",1.000000,1.000000,1.000000,1.000000,0.600000,0.600000,"1340235,522168,373680,477084,341612","Só Uma Amiga,Mulheres Alteradas,A Cama ao Alcance de Todos,O Encontro,Mulher Objeto"
1361490,Ataques Psicotrônicos,"Quero encontrar um ficção científica que fale sobre horror corporal, preto e branco, algo que envolva quanto ao senhor, seus olhos passam por toda a terra, para mostrar-se forte para com aqueles cujo coração é totalmente dele; nisto procedeste loucamente; por isso, desde agora, haverá guerras contra t.",1.000000,1.000000,1.000000,1.000000,1.000000,0.500000,"1361490,1377848,1384354,410818,1393836","Ataques Psicotrônicos,Sabor de Quê,Olhe Para Mim,Um Sonho de Vampiros,O Vale da Sombras da Morte"
761069,Clarice Lispector: A Descoberta do Mundo,"Quero encontrar um documentário que fale sobre clarice lispector, algo que envolva a descoberta do mundo é um projeto que aborda a vida e obra de clarice lispector sendo composto pela produção de dois audiovisuais: um documentário e uma ficção.",1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,"761069,1318389,1258027,1338488,826630","Clarice Lispector: A Descoberta do Mundo,Clarice Niskier: Teatro dos Pés à Cabeça,Entretempos Entremeios,2024: Uma Odisséia na Unijorge,Um Documentário Brasileiro"
851344,Álbum em Família,"Quero encontrar um comédia que fale sobre , algo que envolva um grupo de atores e atrizes ensaia uma peça virtualmente e busca soluções para contornar o fato de que não podem se encontrar. confinados em casa, usam os próprios familiares em cena.",1.000000,1.000000,1.000000,1.000000,0.600000,0.600000,"851344,64397,1073308,1217103,522168","Álbum em Família,Saneamento Básico o Filme,Do Útero Ao Túmulo,ROTA,Mulheres Alteradas"
259585,Corpo,"Quero encontrar um drama que fale sobre , algo que envolva são paulo, dias de hoje. o legista artur gosta de imaginar causas mortis fictícias para pessoas vivas.",1.000000,1.000000,1.000000,1.000000,0.600000,0.400000,"259585,437841,1073308,259700,1393836","Corpo,Coleção de Humanos Mortos,Do Útero Ao Túmulo,Erótica A Fêmea Sensual,O Vale da Sombras da Morte"
715734,O que Pode um Corpo?,"Quero encontrar um documentário que fale sobre , algo que envolva um bebê nasce, mas não chora. um corpo grita e não é ouvido. as tintas que escorrem em um futuro prometido, não chegam em uma pessoa com deficiência.",1.000000,1.000000,1.000000,1.000000,0.800000,0.800000,"715734,636682,1425938,1180115,1067766","O que Pode um Corpo?,Eu Sinto Muito,Mãos que não se alcançam,Para os Que Ficam,Não Me Pare Agora"
322638,Sonhos de Menina Moça,"Quero encontrar um romance que fale sobre , algo que envolva a viúva iolanda, matriarca de uma grande e complicada família, é a anfitriã da última festa que leva o dia inteiro num casarão cheio de lembranças.",1.000000,1.000000,1.000000,1.000000,1.000000,0.600000,"322638,1426322,423661,1433456,950480","Sonhos de Menina Moça,Retratos de uma Saudade,Um Homem e Sua Jaula,Ione,A Última Festa"
1244203,Sangue no Asfalto,"Quero encontrar um drama que fale sobre videoclip, clipe, algo que envolva um videoclipe envolvente, uma explosão sobre o presente e o futuro. um grito de resistência em meio ao descaso. um reflexo da nossa sociedade em pedaços.",1.000000,1.000000,1.000000,1.000000,0.600000,0.333333,"1244203,135913,1322393,1393837,829810","Sangue no Asfalto,Disparos,Escombro,(Des)encontro,Mr. Dreamer"
1297270,De formas diferentes,"Quero encontrar um animação que fale sobre animação, pernambuco, algo que envolva um jovem sentado em seu sofá percebe que em um minuto as coisas podem acontecer de diferentes formas.",1.000000,1.000000,1.000000,1.000000,0.800000,0.500000,"1297270,644139,695556,1213277,1370660","De formas diferentes,Cine Cartoon - Especial Turma Da Mônica Jovem,Contra-Filé,Criança Enjaulada,Estelar"
1007827,QUEVA.DOC,"Quero encontrar um documentário que fale sobre que você alice, qeva, algo que envolva o ""queva.doc"", produzido pelo incrível yussef lima, junta três das coisas que mais gostamos: histórias, desabafos e arte.",1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,"1007827,1258027,791457,565955,1351137","QUEVA.DOC,Entretempos Entremeios,MUJ(ERES)?,Mussum: Um Filme do Cacildis,tenho olhado bastante pras coisas"
1209043,Memorável Elizabeth,"Quero encontrar um drama que fale sobre memory, family, algo que envolva depois de sofrer um acidente, um homem sofre a dor do luto, marcado pelo grande amor que tem pela família.",1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,"1209043,1243567,807459,1397304,423661","Memorável Elizabeth,Homem Valente,Menino Azul,Trópico de Leão,Um Homem e Sua Jaula"
1321119,Lugares Fantasmas,"Quero encontrar um  que fale sobre lugares, lugares, algo que envolva juca volta ao passado para manter a memória de uma velha amiga viva.",1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,"1321119,1372182,1071897,1455672,462755","Lugares Fantasmas,Lar Memória,Lembra de mim?,Odisseia da Alma,Piscina"
1412891,I saw blue,"Quero encontrar um drama que fale sobre amadurecimento, amigos, algo que envolva dois amigos vão comemorar o ano novo juntos, mas um acidente com fogos de artifício ocorre que perturba a relação entre eles.",1.000000,1.000000,1.000000,1.000000,0.500000,0.500000,"1412891,1055800,110262,612095,1219538","I saw blue,O Espírito do Natal,Podecrer!,Et Set Era,O eclipse do cinema"
791337,Solar,"Quero encontrar um drama que fale sobre aracaju, pandemia, algo que envolva durante a pandemia, carol se reconecta com seu eu interior e redescobre a beleza dos pequenos momentos em casa.",1.000000,1.000000,1.000000,1.000000,0.600000,0.600000,"791337,1352224,1247280,1175006,829810","Solar,Angústia,Efêmero,Atmosfera,Mr. Dreamer"
40860,O Cheiro do Ralo,"Quero encontrar um comédia que fale sobre , algo que envolva lourenço (selton mello) é o dono de uma loja que compra objetos usados.",1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,"40860,298386,735838,912852,1224167","O Cheiro do Ralo,Made in China,Os Espetaculares,Deu a Louca nas Mulheres,Loja de Inconveniências"
1275708,Crayon,"Quero encontrar um animação que fale sobre lgbt, algo que envolva mel, jovem artista trans independente que usa da sua arte como refúgio e válvula de escape em meio a crises de identidade e disforia.",1.000000,1.000000,1.000000,1.000000,0.600000,0.400000,"1275708,1162961,466884,542783,1401152","Crayon,Stavo,Tailor,Maravilhosa,CORRES"
752661,Sobradinho,"Quero encontrar um documentário que fale sobre barragem, algo que envolva nos anos 1970, uma barragem e uma usina hidrelétrica foram construídas em sobradinho.",0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,"1063958,1351658,365343,1359383,315749","Dunas do Barato,Belo Monte: Depois da Inundação,Crônica da Demolição,Habitantes do Arroio,Topografia De Um Desnudo"
314563,O Último Cine Drive-in,"Quero encontrar um comédia que fale sobre cinema, algo que envolva o jovem operário marlombrando precisa levar sua mãe, fátima, para fazer um exame em brasília. sem ter a quem recorrer, marlombrando precisará reencontrar seu pai, almeida, ausente há muitos anos.",1.000000,1.000000,1.000000,1.000000,0.800000,0.500000,"314563,1025311,735838,51184,461823","O Último Cine Drive-in,Estranho Caminho,Os Espetaculares,Menino Maluquinho: O Filme,Fernando"
1063958,Dunas do Barato,"Quero encontrar um documentário que fale sobre , algo que envolva este documentário retrata o rio de janeiro da década de 1970, berço de uma contracultura que pregava a liberdade em meio à repressão da ditadura militar.",1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,"1063958,315749,1219913,703036,557344","Dunas do Barato,Topografia De Um Desnudo,Colina,Nas Asas da Pan Am,Rio da Dúvida"
1169543,Behind You,"Quero encontrar um terror que fale sobre terror, curta -metragem, algo que envolva isabela, perseguida por um estranho após o trabalho, busca ajuda através de uma chamada com sua amiga ana, em uma corrida frenética por sua segurança.",1.000000,1.000000,1.000000,1.000000,0.800000,0.800000,"1169543,195449,1255312,1077708,1380847","Behind You,Estranho Encontro,Fitas Proibidas - Antologia do Terror,O último Andar,BOSQUE"
102166,O Passageiro - Segredos de Adulto,"Quero encontrar um drama que fale sobre , algo que envolva o empresário mauro morre em circunstâncias estranhas durante um acidente, levando a suspeitas de assassinato.",1.000000,1.000000,1.000000,1.000000,0.750000,0.750000,"102166,1010871,259700,417512,308704","O Passageiro - Segredos de Adulto,4 Conto$ - A Tragédia Por Trás Do Lucro,Erótica A Fêmea Sensual,É Um Caso de Polícia!,A Misteriosa Morte de Pérola"
279387,As Aventuras do Avião Vermelho,"Quero encontrar um animação que fale sobre , algo que envolva um filme sobre a imaginação, no qual o protagonista viaja ao redor do mundo, superando seus medos e fazendo novas descobertas.",1.000000,1.000000,1.000000,1.000000,0.400000,0.300000,"279387,1370660,204898,1164515,949901","As Aventuras do Avião Vermelho,Estelar,Ex Isto,Ecos Do Destino,ARCÂNGELO"
1138304,Licença para Enlouquecer,"Quero encontrar um comédia que fale sobre , algo que envolva sara, lia e leia são três amigas inseparáveis, cada uma com seu jeito de viver, mas sempre se envolvendo em aventuras inusitadas.",1.000000,1.000000,1.000000,1.000000,1.000000,0.625000,"1138304,522168,1033347,441732,1385130","Licença para Enlouquecer,Mulheres Alteradas,Infinitas Terras (Ou Relatos do Meu Tempo Crise),Alô!?,Uma Cama Para Três"
32958,O Contador de Histórias,"Quero encontrar um drama que fale sobre , algo que envolva anos 70.",0.000000,0.000000,0.000000,0.000000,0.500000,0.500000,"693837,1429782,740531,327354,772946","Vianinha,Noúres,Heróis 2,Os Pobres Diabos,Morra.com"
270507,Você Também Pode Dar um Presunto Legal,"Quero encontrar um documentário que fale sobre ditadura militar, política, algo que envolva reflexão sobre a atuação do esquadrão da morte e do delegado sérgio fleury, chefe do dops, em são paulo.",0.000000,0.000000,0.000000,0.000000,0.800000,0.800000,"882950,1088605,475771,1063958,1115142","Memória Sufocada,Nunca Mais - o filme,Censurado,Dunas do Barato,Em Busca da Verdade"
976740,"Bem-Vinda, Violeta","Quero encontrar um thriller que fale sobre , algo que envolva para escrever o romance “violeta”, ana ingressa em um famoso laboratório literário na cordilheira dos andes.",1.000000,1.000000,1.000000,1.000000,0.600000,0.600000,"976740,1149193,379316,1073308,55145","Bem-Vinda Violeta,R.F. Lucchetti: O Cronista do Além,O Caseiro,Do Útero Ao Túmulo,A Grande Arte"
1107260,De repente Crente,"Quero encontrar um comédia que fale sobre baixo orçamento, filme religioso, algo que envolva um gerente de negócios em ascensão, e extremamente preconceituoso com cristãos, vê sua vida transformada por um evento sobrenatural.",1.000000,1.000000,1.000000,1.000000,0.750000,0.416667,"1107260,1377848,411764,547845,56083","De repente Crente,Sabor de Quê,A Comédia Divina,O Terno do Zé,Cia. de Comédia Os Melhores do Mundo - Hermanoteu na Terra de Godah"
194844,Brasil Ano 2000,"Quero encontrar um ficção científica que fale sobre musical, rocket, algo que envolva ano 2000. o brasil ficou parcialmente devastado pela terceira guerra mundial. uma família de imigrantes chega em uma cidade pequena, que eles chamam de ""eu esqueci"".",1.000000,1.000000,1.000000,1.000000,0.250000,0.250000,"194844,774852,798312,652320,915662","Brasil Ano 2000,Dramática,Olhar Contestado,Bandeiras,Saudade do Futuro"
582135,O Santo Módico,"Quero encontrar um comédia que fale sobre , algo que envolva um jovem pescador numa ilha pequena é transformado num santo por superstição e exploração cuidadosa, mas está desiludido quando a garota que ele ama se casa com outra pessoa.",1.000000,1.000000,1.000000,1.000000,0.400000,0.400000,"582135,235059,374514,634328,228399","O Santo Módico,O Boto,Pinguinho de Gente,O Seu Amor de Volta (Mesmo que ele não queira),Pequenas Histórias"
991370,Meio-Dia,"Quero encontrar um comédia que fale sobre skateboarding, rio de janeiro, algo que envolva dois skatistas, juninho e jg precisam fazer um corre até o final da manhã. mas ninguém sabia muito sobre a vida do traficante.",1.000000,1.000000,1.000000,1.000000,0.600000,0.600000,"991370,1269953,67199,695556,64397","Meio-Dia,Pés de Peixe,Vida Sobre Rodas,Contra-Filé,Saneamento Básico o Filme"
637612,Chorão: Marginal Alado,"Quero encontrar um documentário que fale sobre , algo que envolva o tão aguardado filme sobre o chorão, vocalista e líder do charlie brown jr., chega para os fãs repletos de imagens de acervo pessoal nunca antes vistas, depoimentos de músicos, familiares e amigos.",1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,"637612,1202072,411756,403132,994468","Chorão: Marginal Alado,Gerson King Combo – O filme,Alex Viany - Um Documentário em Vídeo,Daquele Instante em Diante,Filho da Mãe"
1100784,A Rainha da Noite,"Quero encontrar um fantasia que fale sobre copacabana, estátua, algo que envolva uma estátua desce do pedestal e sai à procura de sua criadora, a gélida rainha da noite. pela noite urbana, ela encontra figuras misteriosas que desaparecem como sombras.",1.000000,1.000000,1.000000,1.000000,0.600000,0.400000,"1100784,1215029,1213711,1393836,1438107","A Rainha da Noite,The Feast of Epiphany,folklore: o fashion filme,O Vale da Sombras da Morte,Museu das Minhas Memórias"
923456,O Ingresso,"Quero encontrar um drama que fale sobre bilhete, algo que envolva o ingresso é um curta sobre como pequenas mudanças de rumos em nossas vidas podem desenvolver sensações que procuramos cegamente.",1.000000,1.000000,1.000000,1.000000,0.600000,0.600000,"923456,1464505,818836,1307903,1179633","O Ingresso,Você conhece a história da Chapeuzinho Vermelho?,Capitu e o Capítulo,Pequenas Criaturas,Espetáculo"
